reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at
e1e11be4-10b8-4bb3-9b6d-66edfd96a310,Janille Maclean,"Reduced my rating from 5 star to 2 star. They removed fees for the seller ( yay) but added on RIDICULOUS FEES FOR THE BUYER!!! So guess what.... no one's going to buy your stuff on Mercari anymore. Everyone looses. Go back to the way it was because at least people were still buying and the seller might not get all of the profits, but it was only a 10% fee I believe. Now fees are about 50% for the buyer only. Not fair for the buyer.",2,0,8.23.0,2024-10-30 13:34:51
5b776b6f-d624-42da-954e-97e7dbf5d775,Mario Galvez,"Fees are way to high from purchasing items which is not acceptable, if you selling that's ok because of the provided services but for a purchase, not in my book.",2,0,8.23.0,2024-10-30 11:52:41
b586f02b-00b4-4c99-ae8f-805b781a0794,Angela Leger,"New items, great prices!",5,0,8.23.0,2024-10-30 08:27:12
903dac49-466f-4f12-813b-281c771c93d3,Randal,awesome site,5,0,8.23.0,2024-10-30 02:02:36
4aa46966-2c66-4407-ab74-93cecc19a854,Michael Krasnyckyj,Nice headcover great vendor !!!,4,0,,2024-10-30 01:03:03
bafa41c3-5223-4a1b-a565-e8cf0423105f,Fernando Rodriguez,"Definitely the best app to shop, sell and trade in 2024",5,0,8.23.0,2024-10-29 23:15:15
4efb91a6-3522-4373-8245-c67bd1188055,James Wooge,Haven't been on here in a while but what a joke that you passed on the fees to buyers. Absolutely makes no sense when buyers are not the ones who are making money by selling. You trying to put yourself out of business. I will still stick with eBay and Facebook.,1,0,8.23.0,2024-10-29 22:39:21
9ae62b4b-5fd8-4bf9-ba96-476cdccd2cbd,Juan Elizalde,Do not sell on this app. They don't protect you at all if you ship something and the buyer rips you off. I'd love it 0 stars of that was an option. All the info they promised and guarantee you is completely false. Sell at your own risk on this app.,1,1,,2024-10-29 21:39:54
c31b20b2-528a-4e3a-9cd1-ca066f178e57,cynthia ravenell,Love the prices and they have awesome seller on this site. Mercari has everything I looked for so far and shipping is fast.,5,0,8.23.0,2024-10-29 21:32:02
cc277af6-c52f-43f6-a2e5-f3b1289f671a,Odessa Yovanovich,Smooth Transaction!,5,0,8.23.0,2024-10-29 19:28:16
bc330f52-65bd-45d4-8c54-8aedff44bff9,Mary Vela,great seller and quick delivery.,5,0,8.23.0,2024-10-29 18:19:34
e7284792-aee2-4e29-b691-37fe804ea474,Allie L,"Sellers here have way less pride than other platforms. Rude people, dirty items, and many listings lack good descriptions. Now, the buyer fees are outrageous. A 28.99 item has 7.50 shipping and then on top of it almost 5.00 in fees. Nope. Mercari is slowly killing itself.",1,0,8.23.0,2024-10-29 13:33:14
2ff072af-abd1-4b6d-919e-74f57037c120,Raquel Vier,Mercari facilitates theft by allowing buyers to cancel the purchase while the item is shipped and in transit. To make matters worse they immediately hide the transaction so you can't reach out to the buyer for return or payment for your items. Thousands of people at this point have been defrauded by Mercari for varying reasons. It's criminal that they haven't been shut down yet.,1,1,8.23.0,2024-10-29 13:01:36
96912e27-e71d-4d06-b988-f400a0519ba5,Terri Ogle,the phone app is often more smooth than the desktop website. It's all available on the app.,4,0,8.23.0,2024-10-29 12:08:01
49a3a8bc-3aae-459d-a73a-37d312311c3c,Gelisly Cruz,Waste of money and time sadly. At 1st it was a really good app but now is not.,1,0,8.23.0,2024-10-29 11:49:07
fe082d57-93cc-4673-b253-82be98fae9c4,Matt Synowicz,too many fees,1,0,8.17.0,2024-10-29 10:42:30
e0130408-1119-41ab-8183-5739b36c7a51,Bob Shatsar,Great product and fast shipping,5,0,8.23.0,2024-10-29 10:40:53
bb5d302b-0ee7-4f0a-a4fe-ece6dfa90fee,Carol Moreno,"Everything with this transaction was perfect. Communication with the seller was great as he was quick to let me know that it had shipped, and it arrived in mint condition due to the great packaging. I would gladly do business with this seller again.Thank you very much",5,0,8.23.0,2024-10-29 10:18:10
1b53f991-3209-405c-bc0e-87d95368db24,tamouy Gardiner,worst customer security service,1,1,8.23.0,2024-10-29 08:02:57
8b3e9c84-2435-414e-a091-a19ac8970051,Mar Ramirez,First-time user. I can't believe I never used Mercari before. 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️,5,0,8.23.0,2024-10-29 06:12:46
56ae3057-06b9-49a0-a66f-e57952f005eb,Elizabeth Avian,Thank you (and Google lens) for helping me find a replacement for my favorite vest. Very happy with the transaction.,5,0,8.23.0,2024-10-29 05:46:49
3243aaaa-943e-46be-9087-7bdf4e018bbd,Trevor Sorensen,"I wanted to tell a game, then i found out that i needed a $200 card in order to sell the product. Instead of a massive paywall, how about stricter security? Its so stupid.",1,0,,2024-10-29 02:30:34
01057eb6-d72a-4233-89d3-d497f4822d55,Jackie Higgins,"Really great seller, timely shipping, wrapped really well!!!",5,0,8.23.0,2024-10-29 02:28:34
c71ede06-26a3-47e5-9f19-a46e99aa89c6,Joel Stueart,awesome,5,0,8.23.0,2024-10-29 01:08:44
3719b9dc-8c24-4984-80e7-496892eaf816,Patrick Derbidge,Good microphone for modding,4,0,8.23.0,2024-10-29 00:43:50
8523f1c0-f7fa-417e-a436-124d7460d3b4,Rosi Beets,"Was having a great experience with Mercari until recurrently. Places an order and USPS decided to play hide and seek with my package. They returned my package to sender. I was in contact with seller to resent and complete order. Mercari decide to complete the transaction without comfiming delivery of the purchased item. Contacted CustomerServices before the 3 month mark, yet they decided not to refund me for an item i never received. VERY DISAPPOINTED AND WON'T BE REFERRING THIS APP/SITE.",1,0,8.23.0,2024-10-28 23:53:49
04a1bd7f-9b9b-4cab-9cab-f288b39de5e6,Andrew Moore,"Not particularly great to sell/buy on, stick to ebay where you can. As someone who has sold and purchased multiple products through Mercari, The general user shopping experience has significantly degraded since the ""0% Fees for Sellers"" change. While it sounds nice in concept, it isn't after you realize that all of the fees typically split between buyer and seller are now all placed onto the buyer, and if you want to sell for a half-decent price you'll have to compensate by paying for shipping.",2,30,8.23.0,2024-10-28 23:26:08
ca769bad-1852-4f03-a5c7-526be612faa6,Sokhon Khoem,Great experian in Mercari. make everybody easy to sell and buy. highly recommend. Thank you!,5,0,8.23.0,2024-10-28 21:36:10
a68b689e-0bd4-41c5-85b3-091e843f290a,Apple Alo,A fabulous marketplace!,5,0,8.22.0,2024-10-28 21:09:19
120dc2cc-02e1-4841-a012-e8c16f44dd8b,Stephen McGee,"Most of the time, Mercari is where I find the best deals on almost everything. And the sellers are usually more open to offers. But reasonable when making offers, don't disrespect THEIR merchandise.",5,0,8.23.0,2024-10-28 21:02:01
ab0e1c57-a27a-4f51-ae30-a34cb4ac4aa3,Clyde Tendo,"The app is unusable while connected to a VPN. There are no justifiable reasons for restricting VPN access in the modern age of MFA and various identity verification strategies other than to allow Mercari to harvest and monetize user data. In other words, this is a data harvesting racket disguised as an online shop.",1,0,,2024-10-28 19:32:06
256375e9-33a0-4dd4-998c-349039ffe398,Rafael Santana,easy and wonderful app,5,0,8.23.0,2024-10-28 19:14:57
01d177fc-283a-4cb2-a898-d32b1db569b6,Christopher Daly,Way to go,5,0,8.23.0,2024-10-28 18:25:51
be35c8e4-46a0-4620-9ec0-d3a9823e4236,Kenny Plays,Terrible customer service doesn't respond took 2 weeks to get a refund after seller wouldn't ship mercari customer service was no help.,1,0,7.43.0,2024-10-28 18:18:14
4e7ed5b0-c62a-4bfc-a513-8f93309ce99b,Sharon O'Leary,got what I ordered in great condition!,5,0,8.23.0,2024-10-28 17:56:32
3b92e8c9-69b5-4ea3-a795-38bb29138129,Warner Smith,"my first buying experience was very positive. The seller was great, but Mercari sure loads the buyer up with lots of fees.",3,0,8.23.0,2024-10-28 16:50:45
fdecb2e6-7757-4afa-8142-9da8a4b69085,Diana Ro,1 star,1,0,8.5.0,2024-10-28 16:10:01
d482bbb1-01e1-4c49-ab0a-f569d67beb5c,Josh “_”,Allow sellers to sell counterfeit goods advertising them as authentic then when reported and customer service is contacted they do nothing and seller remains unaffected.,1,0,8.23.0,2024-10-28 15:36:44
b4525c98-577b-4c10-bcfd-a00f129bab6e,Travis Murray,Vendors need to be verified. Lots of scammers and too many ads on the app with no unsubscribe at the bottom of emails. Uninstalling,1,0,8.23.0,2024-10-28 14:57:56
94383d14-c863-48ad-ba0c-4786cd24348b,Miles Brown,"Ridden with scams and they aren't doing anything to prevent them. Genuinely, make it so you have to buy 5 things before you can sell, all the scams will go away. But no, they just ignore scams for months on end. Don't use this, there are plenty of better buying/selling apps.",1,0,8.23.0,2024-10-28 14:49:10
c0f1c646-736a-4fd4-8c02-685f8c9b0eaa,neeta,customer service sucks. not helpful at all,2,1,8.23.0,2024-10-28 13:43:38
d631bd24-ca17-4cf9-9620-30480e578474,Daniel Calderon,"EDIT: To add on to this; i made a purchase on Oct 14th, seller supposedly shipped my item on the 17th, but usps has claimed they have never received the item yet. My app tells me i can cancel on Oct 21st if the tracking is not updated. Guess what? I cant cancel the order. Customer service tells me i have to wait 15 days even though my order status shows i can cancel. Dont bother with customer support. They are clueless and dont solve any of your issues. Also the fees they charge you are insane.",1,2,8.23.0,2024-10-28 11:40:58
5e21c1f2-a5cd-4aaa-b565-cc83509d9825,R U,"I am a first-time buyer, and I am very happy and satisfied I found out about Mercari!!! Great prices, fast delivery, and great purchases protection policy!!!!",5,0,8.23.0,2024-10-28 07:14:21
df79a977-2ccd-42de-b6c6-ea59bc4b46b4,Lisa Lauth,love it..,5,0,8.23.0,2024-10-28 06:18:39
7cee28cc-6c97-407e-b789-b695821c9bda,Narissa Clements,"The sellers on this app are usually amazing, but the fees Mecari adds are so unnecessary and doesn't go into the seller's pockets. You might as well put $10 on fees alone because of how ridiculous they charge it for!!!",2,0,8.23.0,2024-10-28 03:04:55
f0e26d59-1b15-4d1e-94b1-9711ee0c94a0,Clayton Wilhelm,Not very good,2,0,8.23.0,2024-10-28 02:47:03
bd739287-48c8-48b0-9f46-3cab5f9adc3b,Derrick Frantal,The added fees. They getting greedy.,1,0,8.23.0,2024-10-28 01:33:37
e03478d4-fb91-4c55-9ac5-71e7199dbed6,E.B. Novak Art,"Was great up until recently, when I had issues with Zip/Mercari, and when I needed to return an item that was sent to me broken, covered in a sticky substance with exposed wires (headphones). Unfortunately, this is a last straw.",2,0,8.23.0,2024-10-27 23:25:43
06bacf80-ccf9-4158-8515-e09d5a076f64,Kevin Saxbury,Fees for buyer and sellers,1,0,8.23.0,2024-10-27 23:11:12
6c646adc-d6a5-4169-b033-301266f9025f,Yusef Crowe,"the listings are a crapshoot. a lot of times the seller doesn't respond. so you have to message them before you pay. if they sell you a faulty product the seller can just stall you out until the rating system automatically rates you and stops you from messaging to finish resolving the issue. I've had ""9/10"" tennis rackets with half the bumper worn off. lrg shirts that were actually small, mp3 players with 30 min of battery. ""perfectly working"" game controllers i had to fix. not worth it.",1,5,8.23.0,2024-10-27 21:37:29
3fbdb1bf-9a4f-452e-b51e-fdef17d1fa2e,Holz Toks,"Downloaded app to make a couple of purchases however, I get a message that UPS is NOT supported for Hawaii. I receive packages from UPS and FedEx all the time. So please explain why?",1,0,8.23.0,2024-10-27 21:22:24
ae063565-2fdb-42fa-84bd-7fedf1e09573,Carlos Villafranco,coolìo,5,0,8.23.0,2024-10-27 20:31:40
8e305fda-065e-40ff-b465-82f1dd49ec43,Steven Griger,"only 2 purchases so far, but so far so good",5,0,8.23.0,2024-10-27 20:21:56
ee0a571a-38ad-4493-b26d-ebce4c0796fe,Roseanna Tallman,I used to love macari much better than eBay and I'm an original eBay seller/buyer. making the buyer now pay for these new jacked up fees is just ridiculous! It's not even worth shopping for used items anymore! Im better off buying brand new because after paying all the crazy high fees a used garment is now at retail price! Doing my business with eBay! Macari you're done! Bring your fees down and put it back to the seller paying small fees and maybe you might not lose more customers!!,1,1,8.9.0,2024-10-27 20:06:15
474c21e4-07d0-4b7d-b0cf-c761bb751726,Meredith Lindsey,"This app, this online ""store,"" this entire set up is an online/shipping scammer's paradise from start to finish, aided and abetted now by hurricanes and ""higher than normal"" wait times due to said violent weather. Good news is you can leave a (worthless) review here and/or your bank will (hopefully) resolve the issue for you, IF you're lucky. As the 14th to 17th century Europeans would say, ""AVOID LIKE THE PLAGUE."" Stick to eBay. 0/10 DO. NOT. RECOMMEND.",1,1,8.23.0,2024-10-27 20:03:31
7612d7a5-80b6-46da-a63b-ad71030da89c,Geena Johns,Mercari is a great shopping option.,5,0,8.23.0,2024-10-27 18:37:12
7c93f2fe-c24a-41af-b019-93ebb181f4d2,Heidi Knox,love mercari,5,0,8.23.0,2024-10-27 17:22:00
bba42fa3-1f35-4a36-bfb0-c3eb351083d6,Kimberly H,"FEES, FEES, FEES.......app is run very unprofessionally and is full of scammers.",1,67,8.23.0,2024-10-27 16:46:29
044b13be-2b5d-4fcb-b862-2a413d938880,Scott Lewis,Had items in my cart and once I checked out only one went through and once I cancelled to reorder I lost my credit on my account. Will not be using after this last purchase,1,1,8.22.0,2024-10-27 16:36:18
fa16c849-d461-4d0b-b699-08276235f71a,B,"No dark mode, and it's almost 2025",1,0,8.23.0,2024-10-27 13:39:45
f15c24e6-d8d3-44e6-875e-6932edef9009,Anthony Souls,"Used it in the past, then came back to see what deals there were. All the sudden, there are ridiculous shipping and processing fees. Wow, never thought it would far so far so fast.",1,1,8.23.0,2024-10-27 12:30:03
d674fda4-8de2-42a7-a3ac-2418db41a855,Johnathon Horner,"Don't believe all the recent 5 star reviews. They're all fake so Mercari doesn't lose their Google Play ratings. Their new fee structure is pure trash and American sellers and buyers are leaving in masses and being replaced with the Japanese market. It used to be a great app, but now it just wants to be another AliExpress knockoff. Too bad.",1,2,8.23.0,2024-10-27 11:38:40
12fdc61e-0051-4324-b46c-1f0d9d07a417,Kevin C,"They became obsessed with greed....It's not like the old days, fees on top of fees on top of fees. At the current state, you're better off paying Ebay prices",1,1,8.23.0,2024-10-27 11:26:09
5102a36e-ca5e-480a-9e42-8b922f2bc473,Robyn Sammons,this was my first time using this selling platform and I have no complaints. I made my first sale within days and within days of the buyer receiving the item. I was paid.,5,0,8.23.0,2024-10-27 10:32:43
e32b3e40-f960-42e9-af16-5d56224ef45f,Sean G,platform that now charging buyer fees isn't for me.,2,0,8.23.0,2024-10-27 09:03:39
f534b256-2f50-41da-bb1a-a8e3c2b00acd,Edward Medina,"I've been a member of Mercari for Years, and In my humble opinion it's the best selling site there is. The community is second to none. You don't have to deal with all the people trying to get over on you with all lies about never receiving items or damages to items so they can get free things. Just wholesome deals. 100000% recommended !!",5,0,8.23.0,2024-10-27 07:04:15
57733e5d-927e-42ac-852e-9bbde50c0277,Tim Gilbert,"I love Mecari, a good place to do business.",5,0,8.23.0,2024-10-27 03:21:41
e44a9ce6-79b6-4d96-baff-0a16248bbc51,Rebecca Bottoms,love it 😀,5,0,8.23.0,2024-10-27 02:48:25
449a51f2-e0c6-4453-8dac-84b976eecc14,Jeannette Bran,my fav!,5,0,8.23.0,2024-10-27 02:12:54
55eb3983-c7d0-4db2-9c72-23aac02aaeac,Allen Ramirez,"sales tax needs to be looked into. I was charged the tax rate of cali for a sale, yet I'm in jersey.",3,0,8.23.0,2024-10-27 01:53:46
3d012104-6856-481b-b9fe-b967ebfd1fdf,Brenda Stinebaugh,Excellent seller.,5,0,8.21.0,2024-10-27 01:17:01
1b031537-beba-4c08-8795-96917faf32f3,Galvatron,Buyers fee? Same sellers selling on eBay and other platforms without extra fees. Why should anyone buy from you,1,2,,2024-10-27 00:59:19
66c71783-65ab-4c8d-ac39-b587d2216f0c,jv America,As far as I see you cannot get question's answered from sellers.When you do get a question answered translation is confusing about what I asked about I would not buy from anyone on here. Buyer beware. Fees on top of fees WoW! I am out! Mercari is trash.,1,1,,2024-10-27 00:50:02
0fa4e3ad-a3fc-4a49-87e6-b94daed7373e,Kat Clark,great place to buy and sell,5,0,8.23.0,2024-10-26 23:28:21
47bf71aa-f29a-4c83-93f7-9c5dd33205bf,Will Weaver,I've had only agreeable sellers without issue.,5,0,8.23.0,2024-10-26 23:12:23
6344c38b-95b1-4e36-82c2-c997afb0bf48,Aria S,"I don't appreciate how you have to get rated just to get paid, and it also bull that they take a few from your money.",1,0,8.21.0,2024-10-26 22:55:33
b006d800-8525-4b2b-8772-1926c700c04a,Beth Nichols,"Very happy with transaction! Item is perfect, excellent communication, & fast shipping!",5,0,8.23.0,2024-10-26 22:44:38
77752b87-e186-4f64-b1af-51a2e0627601,Georgia Kimbell,"While I appreciate that they got rid of seller's fees, the ones they add on for buyers often drive the price up pretty high.",5,0,8.23.0,2024-10-26 21:59:40
b66b4ce1-8156-495c-ab18-8022ae16db13,Dollsydoll,super thank you 🙏,5,0,8.23.0,2024-10-26 21:08:00
6089562c-3cd8-4dde-91ce-89408491b105,Mike Lutz,"AVOID SELLING ON THIS APP!! Mercari is infested with scammer buyers who steal your items and mercari will never back the sellers!! All mercari does is take take take NOT WORTH THE TIME OR MONEY! There are plenty of better apps that will treat you fairly, sell elsewhere unless you like being robbed!",1,2,,2024-10-26 19:01:25
9c0af0bc-1c38-4d8f-bb14-7c5d7e8225c5,David Stottlemyer,Great services,5,0,8.23.0,2024-10-26 18:57:09
ae1a6a38-04f2-4f4b-b5d3-8106bd4c0dd5,Penny Taylor,the item what is perfect,5,0,8.23.0,2024-10-26 18:54:57
7ea805fb-6829-4924-92f9-ca23bd62c5a4,Chrisy Hamby,I love Mercari!!!!,5,0,8.23.0,2024-10-26 18:00:24
5420f1e6-a752-4186-a5d1-7f6fa7973c1f,Rae Phillips,great place to shop,5,0,8.23.0,2024-10-26 17:26:46
624ea7ed-4b8c-42d0-be89-e3f5c42cb830,Jakki Jones,great seller,5,0,8.23.0,2024-10-26 16:34:51
8825ab92-761a-4e02-88dc-56b5bc3caa21,Nichole MYSA,"Used to love this app but the recent changes make me never want to use it again. Item was delivered broken and when I filed for help I got an usually high volume message, no response. I tried calling and mercari customer service all the sudden isn't available in my area despite using it before. The transaction automatically closed before Mercari addressed the issue. I'm out over $50 for a broken unusable item.",1,3,8.23.0,2024-10-26 15:23:00
678f1049-0fc5-4f9a-9266-f410911fbe8b,Ray Lupa,I love shopping on Mecari but with my neurological issues it is very difficult not having a dark mode. So I have to be quick with my search and purchases even on lowest phone bright settings. If you could implement a dark mode it would be perfect.,3,0,8.23.0,2024-10-26 15:14:54
657402a1-58b6-4c0c-a09a-97866abcc5a0,Ken K,"I don't love the newer fees as a buyer, but still I use and make purchases. Very easy to use.",4,0,8.23.0,2024-10-26 14:10:32
fb79fcf4-6b7e-4ee0-bd1e-65e5e877d7ba,Ivan Arias,To many olan feys,2,0,8.23.0,2024-10-26 13:53:13
b1b711a7-b02c-46c8-8567-135a213d4719,jrofsection8cartel Benitez,amazing service.,5,0,8.23.0,2024-10-26 05:27:30
2798908c-ccc3-49c2-a263-06b9c38d67ae,Robert Carpenter,Product was just what I wanted.,5,0,8.22.0,2024-10-26 02:08:18
8f1dc036-644b-4dc6-aeed-0fa513496b8d,Randolph Boyd,Perfect. As described. Top Class seller.,5,0,8.23.0,2024-10-26 01:23:47
06d2f4c4-b0df-4fa5-9509-62eba5aeb76c,Justine Lim,Great customer service & promo code is awesome. Thank you,5,0,8.23.0,2024-10-26 01:09:11
98f5316d-027d-405f-91d1-b1e38e6595cf,Phyllis Carls,Great seller and awesome blanket,5,0,8.23.0,2024-10-26 00:01:36
b5cdaddb-05bc-47ba-8baa-9efcb901a43d,Adrian G,Great spot to shop. Great people. Great price.,5,0,8.23.0,2024-10-25 22:43:52
f9d3698b-903a-4635-a9b7-85b4579c508e,Bielca Mateo,"It used to be good, now there are too many charges and it is often more expensive than in the store.",3,0,8.23.0,2024-10-25 21:56:58
9680508d-5c18-43ce-99db-d8131698eed8,Audra,This platform has been ruined by greed,1,0,8.23.0,2024-10-25 21:35:33
360b64d1-5460-4bce-9c30-2af8be3caf8d,Dog Dad,"Sold one item for hundreds of dollars and Mercari makes me wait several weeks to get paid. The item showed delivered and rated well but they are using MY money for who knows what? When I call, they just pe me on hold for hours, until I give up. This is a fraudulent app and should not be trusted from chopstick land!",1,1,8.23.0,2024-10-25 19:41:42
44a203a2-11ce-417b-a5aa-dc92fa9d6d84,Samantha Sanchez,I found what I needed. thank you,5,0,8.23.0,2024-10-25 19:29:30
ec3286f0-4404-4e63-aa7b-c022a8f63971,Eric Essenwein,"I never loved Mercari, just an alternative to eBay for a hopefully quick sale. I t used to be a buyer's market but oh boy have fees gotten out of control!! For BUYING stuff. Perhaps they can get away with this BS in Japan but America?? Really? An upcharge for desiring silly items... It's a disgrace the and the BBB better get on it soon if it's in their jurisdiction. Poor slobs like me just have to eat it and they know that. Enjoy this review Mercari!",2,1,8.23.0,2024-10-25 15:33:43
d0e3d1d5-d121-49f6-8d86-62b8eb33f3b9,CJ Griesmeyer,Literally the worst shopping experience I have ever had.,1,0,8.23.0,2024-10-25 14:50:28
6130e239-ccc2-4d97-b877-447b621caf7d,Pangur Ban,It won't let me log in even though my credentials are correct.,2,265,8.23.0,2024-10-25 13:56:08
1025d213-d45f-4735-9318-efc889c0f143,jeff kirk,Love it,5,0,8.23.0,2024-10-25 12:56:20
b1eb1337-93a1-4dc5-a3c0-8ca27f5e2669,R Demo,excellent purchase!,5,0,8.23.0,2024-10-25 12:07:24
e06329ef-9253-4acf-a6c6-664bdc9f5f88,Bonnie Smith,cool,5,0,8.23.0,2024-10-25 08:10:20
e51b3ef1-298b-4f57-b0aa-52a2409cd0f2,Theodore I,"Mercari added two-factor authentication to their app. They send me verification codes but there is no place for me to enter them. When I log in on the website it works but not the app. If they don't want me to sign in, then I don't want to give them my money. I don't need two-factor authenticationfor everything in my life.",1,0,,2024-10-25 05:15:06
14fac62c-9da6-47fe-a245-3c55cf245056,Dejanara Mangiameli,"I'm not sure how to report a bug, but I can't log into my account because of the dual-factor OTP requirement. Rather than giving me an area to type in the OTP, it redirects back to the log-in screen and loops without an option to enter the security code.",1,1,8.23.0,2024-10-25 05:13:36
e2fbca6f-23b7-46ce-8f81-03d9f9979c9a,Nellie Costa,Exceptional & Great Seller ! Will buy from AGAIN! 5 ☆☆☆☆☆ Seller Thank You,5,0,8.23.0,2024-10-25 01:18:39
e5ce303b-7f38-4910-b8e6-a6c2bf30b062,Michael Johnson,I use it all the time. The best alternative to that other site. (this coming from a buyer and seller),5,0,8.23.0,2024-10-25 00:17:03
e68d62ea-14da-4f5f-86fb-13a618c1a80f,Jen Anne,I shipped an item which arrived on Septemeber 30. For some reason the shipping did not update. I've spoken with the shipping carrier who looked it up and said it missed a scan during shipment and there is nothing they can do about it. The buyer DID recieve the package on September 30 and sent me a message stating such. I sent in requests to the HELP section of Mercari and they still haven't done anything. I'm losing so much money on this transaction if they do not put it through. EDIT: FIXED 👉,4,11,8.23.0,2024-10-24 23:55:01
a710922c-825b-4bed-8e92-a8bef99e94bd,Grays Oddities,Occasionally sell our handcrafted horror dolls on mercari @Grays Oddities; wish the selling fees weren't so much..,4,0,8.23.0,2024-10-24 20:24:20
17c71f0c-61ca-4f5d-b585-5e24b48b9384,Retro-Specs “Retro-Specs2024” Best Customer Care LLC,love it! easy to set up sell and buy stuff.,5,0,8.23.0,2024-10-24 20:23:40
f95d5c34-8d25-4946-bf25-d2ee76267a3b,brooke hensley,"I love this website, I sell and buy one here.",5,0,8.23.0,2024-10-24 19:04:45
c714e6a6-8911-4b84-aee8-e21fea8d8774,Krista Grahl,I make more money on this platform then ebay. Love it!,5,0,8.23.0,2024-10-24 17:46:50
8f90bb29-dd7c-49e3-8d79-9784824deecc,Mike Carroll,great experience,5,0,8.23.0,2024-10-24 17:16:12
65b68639-a6ad-4f5a-8d4b-de8f6068979f,Alex Belone,Having to pay more to buy stuff doesn't really help anyone but Mercari. They also dont answer or help you with any questions. They just send some BS automated response that doesnt help you at all!,1,6,8.23.0,2024-10-24 16:32:43
73371b85-e603-4239-913d-80ad4088165d,Summer Hall,"What is up with all these ""payment processing fees""?? Poshmark doesn't have anything like that! Why should I pay and extra $25 in fees when I can just buy an item, pay shipping, and have it be done with a better app??",1,0,,2024-10-24 15:10:13
950512a2-ecdb-4204-816b-97587ecce198,David Devine,Charging buyers selling fees and not doing anything about scammers=me spending my money elsewhere,1,0,8.23.0,2024-10-24 14:38:46
1182f2c9-c1a8-4436-870e-f89002786e44,Jeff Jones,App is easy and works well! I highly recommend it.,5,1,8.23.0,2024-10-24 14:15:40
7eaf67b7-b877-4996-b50b-2ca74100ea64,Diane,"Poor customer service. I will update if they ever get back to me. After making several sales, my account has been limited. I have reached out several times over the week and have yet to get a response. I cannot withdraw my funds, make sales, or purchase. This was my favorite buying/selling app until this happened and not being any resonse.",1,4,8.23.0,2024-10-24 13:46:14
e3ccbfc2-09bf-4b90-a805-590c98552939,Sarah C,All the best things and for a deal!!,5,0,8.23.0,2024-10-24 07:54:43
0fdc28e2-9ac8-404b-bb19-ab12ee3fb2b6,Demecio Vigil Jr.,Thank you Jesus and God bless you 🙏❤️‍🔥☪️☮️☦️☯️⚛️🛐🕉️💟☸️✝️✡️🔯🕎♾️,5,0,8.23.0,2024-10-24 04:57:20
55efa282-5a52-443e-9dd3-c84b667a24ac,Angel A,Update: ADD the feature to send PICTURES. The audacity to delete my messages if they mention another platform to communicate because your lack of readiness is ridiculous. BOO another app mention so sensitive these devs💀💀💀💀 I filed a cancelation with customer support bc a seller marked my item as shipped when they didn’t ship AND THEY WERE NO HELP AT ALL. I WANT MY MONEY BACK.,1,23,8.23.0,2024-10-24 03:24:49
593dd057-74c0-4ea3-a896-b6936afc86ee,Rachel Leigh,"I have used this app for 6 years to buy and sell and have always really enjoyed it but lately there is so much 18+ content that I don't even want to open the app in public to shop! There are minors that use this app and they are letting people post barely censored 18+ art (AI generated as well). No matter how much I report it, the stuff is never taken down.",1,0,,2024-10-24 01:08:44
ea664d8e-676f-481b-842f-d3ce1e7256da,Elijah Anderson,I have sold items and you guys switching seller fees to buyer fees has genuinely been awful. I don't even buy anything on here anymore because the items that would be worth it go up so much up on check out that it makes it difficult to buy anything and it makes it tougher to sell too. Kind of ruining the site/app for me as a buyer and seller,1,1,8.23.0,2024-10-24 00:39:49
1cea290a-ea9d-4c43-8c74-d2ac8f371d5b,Legz R wheelz,better than eBay,5,0,8.23.0,2024-10-23 23:35:33
c775a184-32fb-4128-9cfc-0cb5d82c577f,Jorge Perez,"good service , good quality",5,0,8.23.0,2024-10-23 23:34:09
70cf1dbf-0d6e-4c6f-9927-3bc8c352e457,Brian E,"site is great, but not a fan of the extra fees at the end of the transaction.",4,0,8.22.0,2024-10-23 22:56:48
ab60cdcd-a18f-4804-970c-a70238292665,Anthony Bowdry,People sell rare an vantage or new style idea. We or looking for to keep or sell to help out our Neighbor.,5,0,8.23.0,2024-10-23 22:09:21
76c3cfcb-8ecb-40a0-b3d0-3e188a34d3e3,Dana Peterson,A+++,5,0,8.23.0,2024-10-23 20:56:13
3a8bde19-d6e4-48ad-a5da-1ee6dc1d463d,Karlette Karras,"I left this app because of a shipping error. THEY TOLD ME TO REFUND THE BUYER, SINCE THE PACKAGE WAS LOST. As soon as I canceled a few days later, the package was found. No one in this company did anything to resolve the issue. The buyer received my product and offered to pay me. This company deleted all of our conversation trying to work this out like grown adults. Then I get slapped with a warning of trying to collect money outside of Mercari and buyer being honest to pay or return package",2,0,7.51.0,2024-10-23 20:19:25
fd353e59-e8f6-460d-8219-c60bee4813db,J Boose,awesome buyer,5,0,8.23.0,2024-10-23 20:02:29
6091af33-bb4b-4f72-8361-a6f9dc3871af,amy koteles,Great way to connect with sellers for a variety of items. so far have bought 2 items and really enjoy the platform + layout of the app. enjoy the way the buying/receiving process is designed.,5,0,8.23.0,2024-10-23 19:54:00
39bcec58-66ed-44f5-aa27-e44462e573a1,Daniel Boone,could be better but could be worse...I find it more comfortable than ebay,5,0,8.21.0,2024-10-23 19:33:27
